"","date","time","depth","water_temp","salinity","conductivity","ec25","density","sT","chl_f","chl_a","tur_range","do","weiss_do","v","gg_do"
"120","2021/09/02","12:39:58",-0.4783,29.957,32.078,53.963,48656.851,1019.55,19.552,0.28,0.28,0.78,102.54,6.453,7.52,NA
"121","2021/09/02","12:39:58",-0.4783,29.959,32.088,53.981,48670.886,1019.557,19.559,0.27,0.27,0.77,102.75,6.467,7.52,NA
"122","2021/09/02","12:39:58",-0.4783,29.961,32.092,53.988,48676.002,1019.559,19.561,0.28,0.28,0.75,102.67,6.462,7.54,NA
"123","2021/09/02","12:39:58",-0.4783,29.96,32.083,53.975,48663.996,1019.552,19.554,0.28,0.28,0.77,102.78,6.471,7.53,NA
"124","2021/09/02","12:39:58",-0.4783,29.961,32.071,53.958,48647.881,1019.543,19.545,0.28,0.28,0.75,102.7,6.468,7.52,NA
"125","2021/09/02","12:39:58",-0.4783,29.964,32.063,53.948,48636.797,1019.536,19.538,0.29,0.29,0.8,102.69,6.469,7.54,NA
"126","2021/09/02","12:39:58",-0.4783,29.966,32.073,53.966,48650.283,1019.543,19.545,0.28,0.28,0.78,102.76,6.474,7.53,NA
"127","2021/09/02","12:39:58",-0.4783,29.966,32.082,53.98,48662.814,1019.55,19.552,0.27,0.27,0.75,102.79,6.476,7.54,NA
"128","2021/09/02","12:39:58",-0.4783,29.964,32.065,53.952,48639.582,1019.538,19.54,0.27,0.27,0.78,102.9,6.485,7.54,NA
"129","2021/09/02","12:39:58",-0.4783,29.959,32.06,53.94,48633.521,1019.536,19.538,0.26,0.26,0.8,102.94,6.487,7.53,NA
"130","2021/09/02","12:39:59",-0.4783,29.957,32.069,53.95,48645.367,1019.543,19.545,0.26,0.26,0.8,102.84,6.48,7.52,NA
"131","2021/09/02","12:39:59",-0.4783,29.955,32.07,53.951,48647.281,1019.545,19.547,0.28,0.28,0.8,102.91,6.483,7.54,NA
"132","2021/09/02","12:39:59",-0.4783,29.955,32.076,53.959,48655.357,1019.549,19.551,0.28,0.28,0.82,102.87,6.479,7.53,NA
"133","2021/09/02","12:39:59",-0.4783,29.954,32.085,53.971,48666.782,1019.556,19.558,0.28,0.28,0.82,102.72,6.468,7.54,NA
"134","2021/09/02","12:39:59",-0.4783,29.957,32.085,53.973,48666.493,1019.555,19.557,0.28,0.28,0.82,102.73,6.468,7.54,NA
"135","2021/09/02","12:39:59",-0.4783,29.959,32.088,53.98,48670.182,1019.556,19.558,0.27,0.27,0.81,102.69,6.466,7.54,NA
"136","2021/09/02","12:39:59",-0.4783,29.961,32.097,53.996,48682.364,1019.562,19.565,0.27,0.27,0.8,102.53,6.455,7.53,NA
"137","2021/09/02","12:39:59",-0.4783,29.964,32.1,54.003,48686.21,1019.564,19.566,0.27,0.27,0.78,102.64,6.462,7.53,NA
"138","2021/09/02","12:39:59",-0.4783,29.967,32.101,54.008,48688.197,1019.564,19.566,0.27,0.27,0.77,102.79,6.47,7.52,NA
"139","2021/09/02","12:39:59",-0.4783,29.969,32.103,54.013,48690.106,1019.564,19.566,0.28,0.28,0.78,102.6,6.457,7.52,NA
"140","2021/09/02","12:40:00",-0.4783,29.97,32.106,54.019,48695.015,1019.567,19.569,0.28,0.28,0.77,102.84,6.472,7.53,NA
"141","2021/09/02","12:40:00",-0.4783,29.97,32.11,54.024,48699.482,1019.569,19.571,0.31,0.31,0.77,102.89,6.474,7.54,NA
"142","2021/09/02","12:40:00",-0.4783,29.971,32.109,54.025,48698.998,1019.569,19.571,0.35,0.35,0.74,102.83,6.47,7.54,NA
"143","2021/09/02","12:40:00",-0.4783,29.972,32.104,54.017,48691.333,1019.564,19.566,0.34,0.34,0.74,102.78,6.467,7.54,NA
"144","2021/09/02","12:40:00",-0.4783,29.971,32.098,54.008,48683.477,1019.56,19.562,0.31,0.31,0.77,102.71,6.462,7.54,NA
"145","2021/09/02","12:40:00",-0.4783,29.971,32.1,54.01,48685.588,1019.561,19.563,0.3,0.3,0.78,102.95,6.475,7.52,NA
"146","2021/09/02","12:40:00",-0.4783,29.971,32.104,54.016,48691.37,1019.565,19.567,0.31,0.31,0.78,102.95,6.476,7.54,NA
"147","2021/09/02","12:40:00",-0.4783,29.971,32.101,54.013,48687.718,1019.562,19.564,0.31,0.31,0.8,102.68,6.458,7.54,NA
"148","2021/09/02","12:40:00",-0.4783,29.973,32.091,53.999,48673.541,1019.554,19.556,0.31,0.31,0.81,102.64,6.455,7.53,NA
"149","2021/09/02","12:40:00",-0.4783,29.975,32.087,53.994,48667.742,1019.55,19.552,0.34,0.34,0.81,102.76,6.463,7.53,NA
"150","2021/09/02","12:40:01",NA,29.977,32.089,54.001,48671.414,1019.552,19.554,0.33,0.33,0.81,102.68,6.457,7.52,NA
"151","2021/09/02","12:40:01",-0.4783,29.978,32.092,54.005,48674.682,1019.553,19.555,0.32,0.32,0.82,102.68,6.456,7.54,NA
"152","2021/09/02","12:40:01",-0.4783,29.979,32.1,54.018,48685.549,1019.559,19.561,0.29,0.29,0.82,102.73,6.459,7.54,NA
