"","date","time","depth","water_temp","salinity","conductivity","ec25","density","sT","chl_f","chl_a","tur_range","do","weiss_do","v","gg_do"
"125","2021/09/02","11:08:14",-0.5961,29.256,34.236,56.445,51612.901,1021.402,21.405,0.18,0.18,0.87,95.15,6.013,7.53,NA
"126","2021/09/02","11:08:14",-0.5961,29.215,34.259,56.436,51646.85,1021.433,21.436,0.2,0.2,0.87,95.18,6.014,7.53,NA
"127","2021/09/02","11:08:14",-0.5961,29.175,34.281,56.426,51679.66,1021.463,21.466,0.19,0.19,0.84,95.17,6.011,7.55,NA
"128","2021/09/02","11:08:14",-0.5961,29.175,34.282,56.43,51682.09,1021.464,21.467,0.18,0.18,0.87,95.19,6.012,7.54,NA
"129","2021/09/02","11:08:14",-0.5961,29.188,34.277,56.436,51674.251,1021.456,21.459,0.19,0.19,0.88,95.29,6.018,7.54,NA
"130","2021/09/02","11:08:15",-0.5961,29.194,34.274,56.437,51669.181,1021.452,21.454,0.2,0.2,0.84,95.24,6.016,7.52,NA
"131","2021/09/02","11:08:15",-0.5961,29.189,34.283,56.444,51681.484,1021.46,21.463,0.19,0.19,0.81,95.17,6.01,7.55,NA
"132","2021/09/02","11:08:15",NA,29.182,34.29,56.447,51691.156,1021.467,21.47,0.19,0.19,0.82,95.08,6.004,7.54,NA
"133","2021/09/02","11:08:15",-0.5961,29.181,34.301,56.462,51705.777,1021.476,21.478,0.18,0.18,0.8,95.17,6.01,7.55,NA
"134","2021/09/02","11:08:15",-0.5961,29.151,34.342,56.491,51763.941,1021.517,21.52,0.19,0.19,0.8,95.11,6.006,7.55,NA
"135","2021/09/02","11:08:15",-0.5961,29.133,34.368,56.51,51800.169,1021.543,21.545,0.21,0.21,0.8,95.17,6.011,7.54,NA
"136","2021/09/02","11:08:15",-0.5961,29.13,34.361,56.497,51791.08,1021.538,21.541,0.21,0.21,0.81,95.17,6.012,7.52,NA
"137","2021/09/02","11:08:15",-0.5961,29.142,34.356,56.503,51783.577,1021.531,21.533,0.22,0.22,0.81,95.17,6.011,7.53,NA
"138","2021/09/02","11:08:15",NA,29.154,34.36,56.52,51787.107,1021.529,21.532,0.22,0.22,0.82,95.14,6.009,7.54,NA
"139","2021/09/02","11:08:15",-0.5961,29.165,34.346,56.512,51767.892,1021.515,21.518,0.23,0.23,0.84,95.14,6.009,7.52,NA
"140","2021/09/02","11:08:16",-0.5961,29.165,34.304,56.45,51711.546,1021.484,21.486,0.23,0.23,0.85,95.12,6.009,7.53,NA
"141","2021/09/02","11:08:16",-0.5961,29.16,34.31,56.453,51719.871,1021.49,21.493,0.21,0.21,0.78,95.07,6.005,7.54,NA
"142","2021/09/02","11:08:16",NA,29.153,34.328,56.473,51745.206,1021.506,21.509,0.19,0.19,0.74,95.16,6.01,7.53,NA
"143","2021/09/02","11:08:16",-0.5961,29.152,34.341,56.49,51761.984,1021.516,21.518,0.19,0.19,0.74,95.09,6.004,7.55,NA
"144","2021/09/02","11:08:16",-0.5961,29.153,34.348,56.502,51772.147,1021.521,21.524,0.21,0.21,0.77,95.18,6.009,7.54,NA
"145","2021/09/02","11:08:16",-0.5961,29.154,34.359,56.52,51786.666,1021.529,21.532,0.23,0.23,0.77,94.96,5.994,7.53,NA
"146","2021/09/02","11:08:16",-0.5961,29.148,34.37,56.528,51801.169,1021.539,21.541,0.21,0.21,0.78,94.82,5.986,7.53,NA
"147","2021/09/02","11:08:16",-0.5961,29.14,34.365,56.512,51795.252,1021.538,21.541,0.21,0.21,0.75,94.77,5.983,7.54,NA
"148","2021/09/02","11:08:16",NA,29.21,34.311,56.507,51716.863,1021.474,21.476,0.18,0.18,0.8,94.69,5.981,7.54,NA
"149","2021/09/02","11:08:16",-0.5961,29.269,34.271,56.511,51658.984,1021.424,21.427,0.17,0.17,0.78,94.84,5.991,7.55,NA
"150","2021/09/02","11:08:17",-0.5961,29.26,34.259,56.484,51643.258,1021.418,21.421,0.18,0.18,0.77,94.84,5.99,7.53,NA
"151","2021/09/02","11:08:17",-0.5961,29.229,34.258,56.451,51645.445,1021.428,21.431,0.17,0.17,0.77,94.76,5.984,7.54,NA
"152","2021/09/02","11:08:17",NA,29.211,34.271,56.45,51663.424,1021.444,21.446,0.18,0.18,0.8,94.66,5.977,7.53,NA
"153","2021/09/02","11:08:17",NA,29.194,34.292,56.463,51692.639,1021.465,21.467,0.18,0.18,0.81,94.85,5.99,7.55,NA
"154","2021/09/02","11:08:17",-0.5961,29.172,34.303,56.455,51709.724,1021.481,21.483,0.18,0.18,0.85,94.87,5.991,7.55,NA
"155","2021/09/02","11:08:17",-0.5961,29.158,34.299,56.435,51705.589,1021.483,21.485,0.18,0.18,0.81,95.02,6,7.55,NA
"156","2021/09/02","11:08:17",-0.5961,29.125,34.31,56.417,51722.925,1021.502,21.504,0.18,0.18,0.78,94.92,5.996,7.55,NA
"157","2021/09/02","11:08:17",-0.5961,29.112,34.27,56.346,51671.206,1021.476,21.479,0.18,0.18,0.77,94.86,5.994,7.55,NA
"158","2021/09/02","11:08:17",-0.5961,29.1,34.291,56.364,51700.107,1021.496,21.498,0.18,0.18,0.74,94.78,5.989,7.53,NA
"159","2021/09/02","11:08:17",-0.5961,29.139,34.28,56.389,51682.185,1021.475,21.477,0.18,0.18,0.75,94.73,5.987,7.53,NA
