//Infinity SDlogger
//Ver0.33
[Head]
SondeName=ASTD152-ALC-R02
SondeNo=0264
SensorType=D0D1T1C1C2K0U3O0TOB0
Channel=10
DelayTime=0
PreHeat=5000
MeasMode=0
BurstTime=1
BurstCnt=1
Interval=100
SampleCnt=530       
StartTime=2021/09/02 08:33:48
EndTime=2021/09/02 08:34:40
DepAdjRho=1.0250
ECA=0
ECB=1
ECDeg=25
ECCoef=0.022
CHLA=0
CHLB=1
CoefDate=2018/09/14
Ch1=-5.961372e-01,+1.973071e-04,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch2=0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch3=-5.407705e+00,+1.068870e-03,-1.252488e-08,+2.881406e-13,-3.487612e-18,+2.526831e-23,+0.000000e+00,+0.000000e+00,
Ch4=+2.693202e-02,+3.729464e+01,+6.225620e-03,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch5=0.000000000e00,1.0000000000000,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch6=-5.052272e+00,+7.654957e-03,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch7=-9.188115e+00,+1.410404e-02,+8.214787e-08,-3.744463e-14,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch8=-4.257055e+01,+2.166971e+06,-5.303950e+03,+1.189900e-02,+4.000000e-03,+1.082000e-04,-1.197542779128,1.0235408368619,
Ch9=-5.589018e+00,+1.068669e-03,-1.261244e-08,+2.910993e-13,-3.523354e-18,+2.534095e-23,+0.000000e+00,+0.000000e+00,
Ch10=0.000000000e00,3.484000000e-03,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
BuzzerEN=0
BuzzerInterval=1
COMMENT= 
SensorType2=06070303000202020302
BuzzerNumber=1
DepM=0
CondDepB=0
FilmNo=175120BA
[Item]
日付情報,時刻情報,深度 [m],水温 [℃],塩分 [ ],電導度 [mS/cm],EC25 [μS/cm],Density [kg/m^3],σT [ ],Chl-Flu. [ppb],Chl-a [μg/l],濁度中ﾚﾝｼﾞ [FTU],DO [%],DO [mg/l],電池電圧 [V],
2021/09/02,08:34:22,-0.5764,27.990,0.026,0.040,37.882,996.255,-3.742,-0.04,-0.04,0.40,70.12,5.416,7.53,
2021/09/02,08:34:22,-0.5568,27.988,0.026,0.041,38.072,996.255,-3.742,-0.02,-0.02,0.38,70.25,5.426,7.55,
2021/09/02,08:34:22,-0.5568,27.989,0.026,0.040,37.857,996.255,-3.742,-0.05,-0.05,0.38,70.37,5.434,7.55,
2021/09/02,08:34:23,-0.5764,28.000,0.026,0.040,37.986,996.252,-3.745,-0.05,-0.05,0.36,70.50,5.445,7.52,
2021/09/02,08:34:23,-0.5764,28.015,0.026,0.041,38.047,996.248,-3.750,-0.06,-0.06,0.44,70.58,5.451,7.55,
2021/09/02,08:34:23,-0.5764,28.011,0.026,0.041,38.142,996.249,-3.748,-0.04,-0.04,0.45,70.66,5.458,7.55,
2021/09/02,08:34:23,-0.5568,27.992,0.026,0.040,37.875,996.254,-3.743,-0.05,-0.05,0.38,70.79,5.467,7.55,
2021/09/02,08:34:23,-0.5764,27.974,0.026,0.040,37.891,996.259,-3.738,-0.05,-0.05,0.34,70.80,5.468,7.54,
2021/09/02,08:34:23,-0.5764,27.950,0.026,0.040,37.966,996.266,-3.731,-0.03,-0.03,0.34,70.91,5.476,7.55,
2021/09/02,08:34:23,-0.5764,27.924,0.026,0.041,38.087,996.273,-3.724,-0.05,-0.05,0.36,71.03,5.486,7.54,
2021/09/02,08:34:23,-0.5568,27.900,0.026,0.040,38.032,996.280,-3.717,-0.06,-0.06,0.33,71.15,5.495,7.55,
2021/09/02,08:34:23,-0.5568,27.879,0.026,0.041,38.089,996.287,-3.711,-0.05,-0.05,0.34,71.29,5.506,7.54,
2021/09/02,08:34:23,-0.5568,27.872,0.026,0.040,38.088,996.288,-3.709,-0.06,-0.06,0.37,71.42,5.516,7.55,
2021/09/02,08:34:24,-0.5764,27.869,0.026,0.040,38.050,996.289,-3.708,-0.05,-0.05,0.36,71.59,5.529,7.54,
2021/09/02,08:34:24,-0.5764,27.869,0.026,0.040,38.022,996.289,-3.708,-0.03,-0.03,0.31,71.73,5.540,7.55,
2021/09/02,08:34:24,-0.5764,27.880,0.026,0.040,38.028,996.286,-3.711,-0.06,-0.06,0.31,71.81,5.546,7.53,
2021/09/02,08:34:24,-0.5764,27.891,0.026,0.040,37.999,996.283,-3.714,-0.08,-0.08,0.30,71.98,5.559,7.54,
2021/09/02,08:34:24,-0.5764,27.881,0.026,0.040,38.012,996.286,-3.712,-0.05,-0.05,0.33,72.03,5.563,7.55,
2021/09/02,08:34:24,-0.5568,27.875,0.026,0.040,37.875,996.287,-3.710,-0.06,-0.06,0.33,72.16,5.573,7.55,
2021/09/02,08:34:24,-0.5764,27.873,0.026,0.040,37.955,996.288,-3.709,-0.08,-0.08,0.34,72.23,5.579,7.55,
2021/09/02,08:34:24,-0.5764,27.865,0.026,0.040,37.992,996.290,-3.707,-0.06,-0.06,0.64,72.25,5.580,7.55,
2021/09/02,08:34:24,-0.5764,27.852,0.026,0.041,38.138,996.294,-3.703,-0.08,-0.08,0.64,72.30,5.583,7.54,
2021/09/02,08:34:24,-0.5764,27.850,0.026,0.040,37.982,996.294,-3.703,-0.05,-0.05,0.78,72.42,5.593,7.55,
2021/09/02,08:34:25,-0.5764,27.862,0.026,0.040,37.983,996.291,-3.706,-0.05,-0.05,1.09,72.59,5.607,7.51,
2021/09/02,08:34:25,-0.5764,27.866,0.026,0.040,37.904,996.290,-3.708,-0.02,-0.02,1.35,72.65,5.612,7.53,
2021/09/02,08:34:25,-0.5764,27.878,0.026,0.040,38.017,996.286,-3.711,-0.05,-0.05,1.58,72.71,5.617,7.54,
2021/09/02,08:34:25,-0.5764,27.898,0.026,0.040,37.786,996.281,-3.717,-0.05,-0.05,1.69,72.77,5.622,7.54,
2021/09/02,08:34:25,-0.5764,27.918,0.026,0.040,37.706,996.275,-3.722,-0.03,-0.03,1.73,72.83,5.626,7.53,
2021/09/02,08:34:25,-0.5764,27.934,0.026,0.040,37.889,996.271,-3.727,-0.04,-0.04,1.72,72.90,5.631,7.53,
2021/09/02,08:34:25,-0.5764,27.953,0.026,0.040,37.799,996.265,-3.732,-0.02,-0.02,1.71,72.98,5.637,7.55,
2021/09/02,08:34:25,-0.5568,27.962,0.026,0.040,37.879,996.263,-3.735,-0.08,-0.08,1.64,73.06,5.644,7.55,
2021/09/02,08:34:25,-0.5568,27.971,0.026,0.040,37.825,996.260,-3.737,-0.05,-0.05,1.52,73.09,5.646,7.54,
2021/09/02,08:34:25,-0.5764,27.973,0.026,0.040,37.839,996.260,-3.738,-0.02,-0.02,1.35,73.07,5.644,7.57,
2021/09/02,08:34:26,-0.5764,27.973,0.026,0.040,37.778,996.260,-3.738,0.00,0.00,1.25,73.14,5.650,7.55,
2021/09/02,08:34:26,-0.5568,27.972,0.026,0.040,37.831,996.260,-3.738,-0.02,-0.02,1.18,73.22,5.656,7.55,
2021/09/02,08:34:26,-0.5568,27.977,0.026,0.040,37.830,996.259,-3.739,-0.08,-0.08,1.25,73.24,5.658,7.53,
2021/09/02,08:34:26,-0.5764,27.988,0.026,0.040,37.699,996.255,-3.742,-0.10,-0.10,1.39,73.28,5.660,7.54,
2021/09/02,08:34:26,-0.5764,28.002,0.026,0.040,37.781,996.251,-3.746,-0.11,-0.11,1.69,73.26,5.658,7.54,
2021/09/02,08:34:26,-0.5764,28.018,0.026,0.040,37.645,996.247,-3.751,-0.03,-0.03,1.96,73.29,5.661,7.53,
2021/09/02,08:34:26,-0.5764,28.039,0.026,0.040,37.634,996.241,-3.757,-0.07,-0.07,1.91,73.45,5.673,7.55,
2021/09/02,08:34:26,-0.5568,28.063,0.026,0.040,37.657,996.234,-3.763,-0.05,-0.05,0.77,73.54,5.679,7.55,
2021/09/02,08:34:26,-0.5764,28.081,0.026,0.040,37.736,996.229,-3.769,-0.03,-0.03,0.34,73.48,5.675,7.54,
2021/09/02,08:34:26,-0.5764,28.074,0.026,0.040,37.749,996.231,-3.767,-0.03,-0.03,0.26,73.49,5.675,7.55,
2021/09/02,08:34:27,-0.5568,28.036,0.026,0.040,37.674,996.242,-3.756,-0.03,-0.03,0.24,73.57,5.682,7.54,
2021/09/02,08:34:27,-0.5568,27.992,0.026,0.040,37.722,996.254,-3.743,-0.03,-0.03,0.23,73.53,5.678,7.54,
2021/09/02,08:34:27,-0.5764,27.942,0.026,0.040,37.621,996.268,-3.729,-0.03,-0.03,0.21,73.54,5.679,7.53,
2021/09/02,08:34:27,-0.5764,27.893,0.025,0.040,37.458,996.282,-3.715,-0.04,-0.04,0.23,73.49,5.675,7.53,
2021/09/02,08:34:27,-0.5568,27.861,0.026,0.040,37.795,996.292,-3.706,-0.03,-0.03,0.23,73.59,5.683,7.56,
2021/09/02,08:34:27,-0.5764,27.830,0.026,0.040,37.871,996.300,-3.697,-0.03,-0.03,0.21,73.64,5.686,7.54,
2021/09/02,08:34:27,-0.5764,27.800,0.026,0.040,37.888,996.309,-3.689,-0.04,-0.04,0.21,73.71,5.692,7.54,
2021/09/02,08:34:27,-0.5764,27.773,0.026,0.040,37.917,996.316,-3.681,-0.03,-0.03,0.21,73.70,5.691,7.55,
2021/09/02,08:34:27,-0.5764,27.750,0.026,0.040,37.962,996.323,-3.675,-0.03,-0.03,0.21,73.67,5.688,7.53,
2021/09/02,08:34:27,-0.5764,27.737,0.026,0.040,37.768,996.326,-3.671,-0.03,-0.03,0.20,73.76,5.696,7.55,
2021/09/02,08:34:28,-0.5764,27.722,0.026,0.040,37.677,996.331,-3.667,-0.03,-0.03,0.21,73.87,5.704,7.55,
2021/09/02,08:34:28,-0.5568,27.704,0.026,0.040,37.946,996.336,-3.662,-0.03,-0.03,0.21,73.88,5.705,7.54,
2021/09/02,08:34:28,-0.5568,27.684,0.026,0.040,37.835,996.341,-3.656,-0.04,-0.04,0.21,73.82,5.700,7.55,
2021/09/02,08:34:28,-0.5764,27.654,0.026,0.040,37.751,996.350,-3.648,-0.03,-0.03,0.20,73.74,5.694,7.53,
2021/09/02,08:34:28,-0.5764,27.627,0.026,0.040,37.856,996.357,-3.640,-0.03,-0.03,0.21,73.79,5.698,7.56,
2021/09/02,08:34:28,-0.5764,27.608,0.026,0.040,37.799,996.363,-3.635,-0.03,-0.03,0.20,73.89,5.705,7.55,
2021/09/02,08:34:28,-0.5568,27.602,0.026,0.040,37.764,996.364,-3.633,-0.03,-0.03,0.20,73.93,5.708,7.56,
2021/09/02,08:34:28,-0.5568,27.613,0.026,0.040,37.769,996.361,-3.636,-0.04,-0.04,0.20,73.82,5.701,7.53,
2021/09/02,08:34:28,-0.5568,27.638,0.026,0.040,37.740,996.354,-3.643,-0.04,-0.04,0.20,73.94,5.710,7.55,
2021/09/02,08:34:28,-0.5568,27.656,0.025,0.040,37.635,996.349,-3.648,-0.03,-0.03,0.20,74.04,5.718,7.54,
2021/09/02,08:34:29,-0.5568,27.664,0.026,0.040,37.710,996.347,-3.651,-0.03,-0.03,0.20,74.08,5.722,7.54,
2021/09/02,08:34:29,-0.5764,27.688,0.025,0.040,37.656,996.340,-3.657,-0.04,-0.04,0.20,74.14,5.726,7.54,
2021/09/02,08:34:29,-0.5764,27.712,0.620,1.316,1242.157,996.781,-3.217,-0.04,-0.04,0.18,74.19,5.711,7.54,
2021/09/02,08:34:29,-0.5764,27.727,1.288,2.644,2494.049,997.277,-2.720,-0.04,-0.04,0.18,74.48,5.712,7.55,
2021/09/02,08:34:29,-0.5764,27.731,0.679,1.437,1355.412,996.820,-3.178,-0.03,-0.03,0.20,74.59,5.740,7.55,
2021/09/02,08:34:29,-0.5764,27.722,0.429,0.924,871.639,996.635,-3.363,-0.04,-0.04,0.18,74.83,5.767,7.55,
2021/09/02,08:34:29,-0.5568,27.712,0.377,0.815,768.859,996.598,-3.399,-0.04,-0.04,0.20,75.06,5.786,7.54,
2021/09/02,08:34:29,-0.5568,27.706,0.328,0.711,671.424,996.563,-3.434,-0.04,-0.04,0.18,75.18,5.797,7.54,
2021/09/02,08:34:29,-0.5568,27.707,0.297,0.646,609.563,996.540,-3.458,-0.04,-0.04,0.18,75.33,5.810,7.55,
2021/09/02,08:34:29,-0.5764,27.708,0.304,0.660,623.133,996.544,-3.453,-0.04,-0.04,0.18,75.45,5.819,7.55,
2021/09/02,08:34:30,-0.5568,27.710,0.307,0.666,628.416,996.546,-3.452,-0.04,-0.04,0.18,75.65,5.834,7.55,
2021/09/02,08:34:30,-0.5764,27.715,0.334,0.724,683.014,996.565,-3.433,-0.04,-0.04,0.20,75.61,5.830,7.53,
2021/09/02,08:34:30,-0.5764,27.728,0.369,0.797,751.788,996.587,-3.410,-0.07,-0.07,0.94,75.76,5.841,7.55,
2021/09/02,08:34:30,-0.5764,27.747,0.388,0.838,790.556,996.597,-3.401,-0.03,-0.03,1.25,76.15,5.871,7.55,
2021/09/02,08:34:30,-0.5568,27.758,0.354,0.765,721.659,996.567,-3.430,-0.05,-0.05,1.55,76.87,5.928,7.55,
2021/09/02,08:34:30,-0.5568,27.760,0.337,0.731,689.536,996.555,-3.443,-0.09,-0.09,1.64,77.86,6.005,7.54,
2021/09/02,08:34:30,-0.5568,27.752,0.661,1.401,1320.674,996.800,-3.197,-0.05,-0.05,0.51,79.07,6.087,7.54,
2021/09/02,08:34:30,-0.5568,27.731,0.734,1.547,1458.963,996.861,-3.137,-0.04,-0.04,0.26,80.02,6.158,7.55,
2021/09/02,08:34:30,-0.5568,27.703,0.533,1.138,1073.676,996.718,-3.280,-0.04,-0.04,0.20,80.93,6.238,7.54,
2021/09/02,08:34:30,-0.5568,27.676,0.480,1.029,971.509,996.686,-3.311,-0.04,-0.04,0.18,81.53,6.287,7.55,
2021/09/02,08:34:31,-0.5568,27.645,0.519,1.107,1045.814,996.724,-3.274,-0.04,-0.04,0.18,82.18,6.336,7.55,
2021/09/02,08:34:31,-0.5568,27.618,0.442,0.948,896.699,996.674,-3.324,-0.04,-0.04,0.17,83.28,6.423,7.55,
2021/09/02,08:34:31,-0.5568,27.605,0.504,1.076,1017.454,996.724,-3.274,-0.04,-0.04,0.17,84.28,6.498,7.53,
2021/09/02,08:34:31,-0.5764,27.602,0.521,1.111,1051.300,996.737,-3.260,-0.04,-0.04,0.17,84.91,6.547,7.54,
2021/09/02,08:34:31,-0.5568,27.600,0.480,1.027,970.967,996.707,-3.290,-0.04,-0.04,0.17,85.44,6.589,7.53,
2021/09/02,08:34:31,-0.5568,27.590,0.463,0.991,937.821,996.697,-3.300,-0.04,-0.04,0.17,85.71,6.610,7.54,
2021/09/02,08:34:31,-0.5568,27.584,0.468,1.000,946.414,996.702,-3.295,-0.04,-0.04,0.17,85.97,6.629,7.54,
2021/09/02,08:34:31,-0.5764,27.588,0.506,1.080,1022.012,996.730,-3.267,-0.04,-0.04,0.17,85.98,6.627,7.55,
2021/09/02,08:34:31,-0.5568,27.600,0.514,1.097,1037.615,996.733,-3.265,-0.04,-0.04,0.17,86.21,6.644,7.54,
2021/09/02,08:34:31,-0.5764,27.621,0.495,1.058,999.928,996.712,-3.285,-0.04,-0.04,0.17,86.72,6.684,7.54,
2021/09/02,08:34:32,-0.5568,27.645,0.494,1.055,997.176,996.705,-3.293,-0.04,-0.04,0.17,87.58,6.750,7.54,
2021/09/02,08:34:32,-0.5764,27.671,0.504,1.078,1018.204,996.705,-3.292,-0.04,-0.04,0.16,88.23,6.799,7.54,
2021/09/02,08:34:32,-0.5568,27.696,0.558,1.189,1122.294,996.739,-3.259,-0.04,-0.04,0.17,89.27,6.877,7.54,
2021/09/02,08:34:32,-0.5764,27.721,0.543,1.159,1093.737,996.721,-3.277,-0.04,-0.04,0.17,90.44,6.968,7.55,
2021/09/02,08:34:32,-0.5764,27.747,0.544,1.161,1094.458,996.714,-3.284,-0.05,-0.05,0.16,91.47,7.047,7.54,
2021/09/02,08:34:32,-0.5764,27.773,0.516,1.105,1041.082,996.685,-3.312,-0.04,-0.04,0.16,92.15,7.101,7.55,
2021/09/02,08:34:32,-0.5568,27.801,0.510,1.093,1029.481,996.673,-3.324,-0.05,-0.05,0.17,92.66,7.140,7.54,
2021/09/02,08:34:32,-0.5764,27.830,0.510,1.093,1029.224,996.665,-3.333,-0.05,-0.05,0.16,92.98,7.164,7.54,
2021/09/02,08:34:32,-0.5568,27.856,0.511,1.096,1031.145,996.658,-3.339,-0.04,-0.04,0.17,93.02,7.166,7.54,
2021/09/02,08:34:32,-0.5764,27.882,0.513,1.101,1035.232,996.652,-3.345,-0.04,-0.04,0.17,93.24,7.182,7.54,
2021/09/02,08:34:33,-0.5568,27.907,0.527,1.130,1061.923,996.656,-3.342,-0.05,-0.05,0.16,93.20,7.178,7.55,
2021/09/02,08:34:33,-0.5568,27.931,0.576,1.232,1157.128,996.686,-3.312,-0.04,-0.04,0.16,93.28,7.181,7.54,
2021/09/02,08:34:33,-0.5568,27.952,0.654,1.392,1307.303,996.739,-3.259,-0.05,-0.05,0.16,93.32,7.180,7.54,
2021/09/02,08:34:33,-0.5568,27.971,0.725,1.537,1443.061,996.786,-3.211,-0.05,-0.05,0.16,93.40,7.183,7.54,
2021/09/02,08:34:33,-0.5568,27.991,0.737,1.562,1465.737,996.790,-3.208,-0.04,-0.04,0.16,93.38,7.181,7.54,
2021/09/02,08:34:33,-0.5568,28.011,0.752,1.593,1493.604,996.795,-3.203,-0.04,-0.04,0.16,93.32,7.175,7.54,
2021/09/02,08:34:33,-0.5568,28.030,0.776,1.641,1538.638,996.807,-3.190,-0.05,-0.05,0.16,93.17,7.163,7.54,
2021/09/02,08:34:33,-0.5568,28.049,0.789,1.668,1563.026,996.812,-3.186,-0.04,-0.04,0.16,93.11,7.158,7.55,
2021/09/02,08:34:33,-0.5568,28.068,0.797,1.684,1577.902,996.812,-3.185,-0.05,-0.05,0.16,93.46,7.185,7.54,
2021/09/02,08:34:33,-0.5764,28.086,0.799,1.689,1581.711,996.808,-3.189,-0.04,-0.04,0.16,93.41,7.181,7.54,
2021/09/02,08:34:34,-0.5568,28.102,0.787,1.666,1559.278,996.795,-3.203,-0.04,-0.04,0.16,93.39,7.179,7.54,
2021/09/02,08:34:34,-0.5764,28.115,0.720,1.530,1432.176,996.741,-3.256,-0.05,-0.05,0.16,93.34,7.179,7.53,
2021/09/02,08:34:34,-0.5568,28.118,0.814,1.721,1610.749,996.811,-3.187,-0.05,-0.05,0.16,93.47,7.185,7.53,
2021/09/02,08:34:34,-0.5568,28.114,0.662,1.412,1321.108,996.698,-3.300,-0.04,-0.04,0.16,93.52,7.195,7.54,
2021/09/02,08:34:34,-0.5568,28.112,0.732,1.554,1454.775,996.751,-3.247,-0.04,-0.04,0.16,93.33,7.178,7.54,
2021/09/02,08:34:34,-0.5568,28.118,0.825,1.743,1630.923,996.819,-3.178,-0.05,-0.05,0.16,93.50,7.187,7.53,
2021/09/02,08:34:34,-0.5568,28.129,0.840,1.774,1660.142,996.828,-3.170,-0.05,-0.05,0.16,93.59,7.193,7.53,
2021/09/02,08:34:34,-0.5568,28.140,0.847,1.789,1673.361,996.829,-3.168,-0.05,-0.05,0.16,93.44,7.181,7.55,
2021/09/02,08:34:34,-0.5568,28.154,0.860,1.815,1697.587,996.835,-3.162,-0.04,-0.04,0.16,93.44,7.181,7.55,
2021/09/02,08:34:34,-0.5764,28.168,0.870,1.836,1716.192,996.839,-3.159,-0.04,-0.04,0.16,93.45,7.181,7.54,
2021/09/02,08:34:35,-0.5568,28.182,0.872,1.840,1719.529,996.836,-3.162,-0.04,-0.04,0.14,93.50,7.185,7.54,
2021/09/02,08:34:35,-0.5568,28.197,0.877,1.850,1728.659,996.835,-3.162,-0.04,-0.04,0.14,93.52,7.185,7.55,
2021/09/02,08:34:35,-0.5568,28.211,0.882,1.861,1738.377,996.835,-3.162,-0.04,-0.04,0.16,93.41,7.177,7.54,
2021/09/02,08:34:35,-0.5764,28.225,0.873,1.844,1722.279,996.825,-3.173,-0.04,-0.04,0.16,93.43,7.178,7.54,
2021/09/02,08:34:35,-0.5568,28.236,0.894,1.888,1762.100,996.837,-3.160,-0.05,-0.05,0.16,35.07,2.694,7.54,
2021/09/02,08:34:35,-0.5568,28.246,0.911,1.921,1793.040,996.847,-3.151,-0.05,-0.05,0.14,62.65,4.812,7.54,
2021/09/02,08:34:35,-0.5568,28.256,0.908,1.916,1787.501,996.842,-3.156,-0.05,-0.05,0.14,81.33,6.248,7.55,
2021/09/02,08:34:35,-0.5568,28.263,0.906,1.913,1784.403,996.838,-3.159,-0.05,-0.05,0.16,89.13,6.847,7.53,
2021/09/02,08:34:35,-0.5568,28.266,0.909,1.917,1788.887,996.839,-3.158,-0.05,-0.05,0.16,91.86,7.058,7.55,
2021/09/02,08:34:35,-0.5764,28.262,0.909,1.919,1790.240,996.841,-3.156,-0.05,-0.05,0.14,92.91,7.139,7.54,
2021/09/02,08:34:36,-0.5568,28.249,0.910,1.918,1790.506,996.845,-3.152,-0.04,-0.04,0.14,93.39,7.176,7.55,
2021/09/02,08:34:36,-0.5764,28.228,0.911,1.921,1793.576,996.852,-3.145,-0.05,-0.05,0.14,93.38,7.176,7.53,
2021/09/02,08:34:36,-0.5568,28.207,0.913,1.924,1796.943,996.860,-3.138,-0.05,-0.05,0.14,93.42,7.180,7.54,
2021/09/02,08:34:36,-0.5568,28.193,0.914,1.926,1799.490,996.865,-3.133,-0.04,-0.04,0.14,93.33,7.173,7.53,
2021/09/02,08:34:36,-0.5764,28.183,0.916,1.928,1802.263,996.869,-3.129,-0.04,-0.04,0.14,93.35,7.175,7.54,
2021/09/02,08:34:36,-0.5961,28.179,0.917,1.931,1804.805,996.871,-3.127,-0.05,-0.05,0.14,93.57,7.192,7.54,
2021/09/02,08:34:36,-0.5764,28.178,0.919,1.934,1807.586,996.872,-3.125,-0.04,-0.04,0.14,93.60,7.194,7.55,
2021/09/02,08:34:36,-0.5568,28.179,0.919,1.936,1809.085,996.873,-3.125,-0.04,-0.04,0.14,93.83,7.211,7.54,
2021/09/02,08:34:36,-0.5764,28.181,0.921,1.938,1811.228,996.873,-3.125,-0.04,-0.04,0.14,93.76,7.207,7.54,
2021/09/02,08:34:36,-0.5764,28.185,0.921,1.940,1812.561,996.872,-3.125,-0.05,-0.05,0.14,93.60,7.194,7.54,
2021/09/02,08:34:37,-0.5568,28.189,0.916,1.929,1802.398,996.867,-3.130,-0.05,-0.05,0.14,93.54,7.190,7.54,
2021/09/02,08:34:37,-0.5764,28.192,0.911,1.920,1793.963,996.863,-3.135,-0.04,-0.04,0.14,93.60,7.196,7.54,
2021/09/02,08:34:37,-0.5764,28.193,0.909,1.916,1790.102,996.861,-3.137,-0.04,-0.04,0.14,93.38,7.179,7.54,
2021/09/02,08:34:37,-0.5764,28.193,0.904,1.906,1780.752,996.857,-3.140,-0.05,-0.05,0.14,93.52,7.190,7.54,
2021/09/02,08:34:37,-0.5568,28.195,0.908,1.913,1787.776,996.859,-3.138,-0.05,-0.05,0.14,93.34,7.176,7.53,
2021/09/02,08:34:37,-0.5568,28.200,0.902,1.902,1777.072,996.854,-3.144,-0.05,-0.05,0.14,93.50,7.189,7.54,
2021/09/02,08:34:37,-0.5568,28.207,0.909,1.915,1789.209,996.856,-3.141,-0.05,-0.05,0.14,93.71,7.205,7.54,
2021/09/02,08:34:37,-0.5764,28.217,0.904,1.906,1779.770,996.850,-3.148,-0.04,-0.04,0.14,93.91,7.221,7.54,
2021/09/02,08:34:37,-0.5568,28.227,0.920,1.939,1810.680,996.859,-3.138,-0.04,-0.04,0.14,86.69,6.665,7.54,
2021/09/02,08:34:37,-0.5764,28.239,0.894,1.886,1760.725,996.836,-3.161,-0.04,-0.04,0.14,9.19,0.707,7.53,
2021/09/02,08:34:38,-0.5568,28.249,0.699,1.492,1391.991,996.687,-3.311,-0.05,-0.05,0.14,40.31,3.102,7.55,
2021/09/02,08:34:38,-0.5568,28.255,0.700,1.495,1394.626,996.686,-3.311,-0.05,-0.05,0.14,68.66,5.284,7.55,
2021/09/02,08:34:38,-0.5568,28.260,0.741,1.578,1472.658,996.716,-3.282,-0.04,-0.04,0.14,83.72,6.442,7.55,
2021/09/02,08:34:38,-0.5568,28.264,0.702,1.499,1398.555,996.685,-3.312,-0.05,-0.05,0.13,89.83,6.912,7.55,
2021/09/02,08:34:38,-0.5568,28.271,0.650,1.392,1298.400,996.644,-3.354,-0.05,-0.05,0.14,92.22,7.098,7.55,
2021/09/02,08:34:38,-0.5764,28.279,0.594,1.276,1190.272,996.599,-3.398,-0.05,-0.05,0.14,93.02,7.161,7.54,
2021/09/02,08:34:38,-0.5764,28.291,0.534,1.152,1074.093,996.551,-3.446,-0.05,-0.05,0.14,93.30,7.184,7.55,
2021/09/02,08:34:38,-0.5764,28.298,0.505,1.093,1018.890,996.527,-3.470,-0.04,-0.04,0.13,93.49,7.200,7.54,
2021/09/02,08:34:38,-0.5568,28.306,0.497,1.075,1002.014,996.519,-3.479,-0.04,-0.04,0.14,93.49,7.199,7.56,
2021/09/02,08:34:38,-0.5568,28.313,0.510,1.103,1028.185,996.527,-3.471,-0.05,-0.05,0.14,93.43,7.194,7.53,
2021/09/02,08:34:39,-0.5568,28.320,0.513,1.110,1034.016,996.527,-3.471,-0.05,-0.05,0.13,93.34,7.185,7.55,
2021/09/02,08:34:39,-0.5764,28.327,0.533,1.151,1072.761,996.540,-3.457,-0.05,-0.05,0.13,93.34,7.184,7.54,
2021/09/02,08:34:39,-0.5568,28.334,0.552,1.191,1109.579,996.552,-3.445,-0.05,-0.05,0.13,93.46,7.193,7.54,
2021/09/02,08:34:39,-0.5764,28.339,0.576,1.242,1156.850,996.569,-3.428,-0.05,-0.05,0.13,93.44,7.189,7.54,
2021/09/02,08:34:39,-0.5568,28.346,0.546,1.179,1097.737,996.544,-3.453,-0.05,-0.05,0.14,93.46,7.192,7.54,
2021/09/02,08:34:39,-0.5568,28.353,0.544,1.175,1093.964,996.541,-3.457,-0.05,-0.05,0.13,93.35,7.182,7.54,
2021/09/02,08:34:39,-0.5568,28.360,0.537,1.161,1081.151,996.534,-3.464,-0.05,-0.05,0.13,93.38,7.184,7.54,
2021/09/02,08:34:39,-0.5568,28.366,0.510,1.105,1028.733,996.512,-3.486,-0.05,-0.05,0.13,93.57,7.199,7.54,
2021/09/02,08:34:39,-0.5568,28.374,0.487,1.057,984.044,996.492,-3.505,-0.05,-0.05,0.13,93.56,7.200,7.55,
2021/09/02,08:34:39,-0.5568,28.381,0.499,1.082,1007.505,996.499,-3.498,-0.04,-0.04,0.13,93.68,7.208,7.54,
2021/09/02,08:34:40,-0.5568,28.386,0.503,1.090,1014.227,996.500,-3.497,-0.05,-0.05,0.13,93.58,7.200,7.54,
2021/09/02,08:34:40,-0.5568,28.392,0.492,1.067,992.468,996.490,-3.507,-0.05,-0.05,0.13,93.47,7.191,7.54,
2021/09/02,08:34:40,-0.5568,28.398,0.526,1.139,1059.565,996.514,-3.483,-0.05,-0.05,0.13,93.58,7.198,7.55,
2021/09/02,08:34:40,-0.5568,28.404,0.465,1.011,940.141,996.467,-3.531,-0.05,-0.05,0.13,93.52,7.195,7.54,
2021/09/02,08:34:40,-0.5568,28.410,0.480,1.043,969.905,996.477,-3.521,-0.05,-0.05,0.13,93.43,7.188,7.55,
